uid,sid
242,4
242,92
242,93
242,162
242,76
242,128
242,114
242,8
242,53
242,120
242,31
243,21
243,11
243,157
243,74
243,13
243,66
243,26
243,52
243,77
243,100
243,129
243,59
243,112
243,89
243,115
243,44
244,63
244,91
244,5
244,12
244,6
244,87
244,101
244,8
244,28
244,103
244,9
244,125
244,126
244,136
244,88
245,113
245,109
245,80
245,117
245,66
245,94
245,100
245,38
245,89
245,62
246,46
246,108
246,99
246,109
246,74
246,50
246,77
246,101
246,68
246,58
246,28
246,120
246,18
247,46
247,10
247,21
247,32
247,147
247,102
247,160
247,93
247,117
247,76
247,52
247,42
247,59
247,61
247,19
247,31
248,98
248,11
248,79
248,91
248,134
248,52
248,87
248,135
248,125
248,18
248,126
248,88
249,10
249,150
249,93
249,76
249,66
249,118
249,77
249,101
249,53
249,59
249,18
249,62
249,31
249,69
250,0
250,45
250,64
250,46
250,65
250,90
250,83
250,79
250,5
250,109
250,93
250,28
250,106
250,161
250,136
251,0
251,64
251,141
251,122
251,21
251,22
251,3
251,11
251,92
251,5
251,56
251,51
251,13
251,66
251,71
251,100
251,67
251,15
251,27
251,8
251,104
251,39
251,115
252,46
252,32
252,98
252,47
252,41
252,75
252,110
252,95
252,87
252,42
252,28
252,18
252,62
253,45
253,64
253,11
253,4
253,92
253,5
253,70
253,66
253,67
253,114
253,68
253,8
253,120
254,65
254,10
254,47
254,11
254,4
254,99
254,109
254,74
254,93
254,94
254,101
254,58
254,59
254,62
254,31
254,44
255,20
255,10
255,66
255,118
255,57
255,52
255,100
255,68
255,43
255,31
256,65
256,79
256,91
256,160
256,13
256,52
256,124
256,53
256,43
256,120
257,46
257,10
257,55
257,47
257,154
257,11
257,134
257,109
257,85
257,144
257,49
257,119
257,35
257,52
257,125
257,126
257,62
258,21
258,98
258,47
258,149
258,74
258,50
258,101
258,42
258,58
258,44
259,45
259,65
259,41
259,4
259,149
259,74
259,75
259,52
259,77
259,67
259,114
259,28
260,63
260,45
260,64
260,10
260,90
260,122
260,113
260,21
260,32
260,98
260,22
260,47
260,108
260,139
260,92
260,123
260,5
260,84
260,109
260,102
260,34
260,85
260,110
260,118
260,6
260,71
260,95
260,26
260,100
260,87
260,7
260,155
260,68
260,58
260,103
260,43
260,120
260,60
260,112
260,39
260,17
260,130
260,126
260,89
260,131
260,62
260,88
261,64
261,65
261,152
261,99
261,70
261,66
261,67
261,27
261,120
261,30
261,31
262,0
262,45
262,20
262,55
262,40
262,24
262,25
262,5
262,56
262,74
262,75
262,76
262,77
262,140
262,28
262,129
262,59
262,60
262,18
262,61
262,158
262,19
262,31
263,45
263,20
263,46
263,48
263,41
263,149
263,52
263,28
263,129
263,18
263,19
263,88
264,82
264,11
264,99
264,74
264,34
264,50
264,103
264,104
264,112
264,18
264,89
264,62
264,44
265,45
265,20
265,46
265,133
265,48
265,24
265,149
265,75
265,28
265,129
265,31
266,0
266,45
266,64
266,152
266,73
266,32
266,98
266,2
266,3
266,48
266,11
266,41
266,79
266,4
266,123
266,74
266,75
266,12
266,51
266,76
266,110
266,57
266,36
266,6
266,77
266,124
266,87
266,37
266,101
266,128
266,129
266,59
266,106
266,43
266,120
266,112
266,17
266,18
266,126
266,96
266,62
266,97
266,88
266,44
267,0
267,20
267,46
267,133
267,98
267,54
267,11
267,153
267,92
267,99
267,149
267,109
267,74
267,76
267,77
267,27
267,101
267,114
267,58
267,103
267,129
267,106
267,120
267,136
267,31
267,44
268,64
268,91
268,75
268,85
268,12
268,14
268,6
268,37
268,16
268,9
269,145
269,83
269,41
269,4
269,118
269,87
269,140
269,136
269,19
269,69
270,46
270,10
270,54
270,24
270,149
270,75
270,49
270,76
270,119
270,53
270,120
270,158
270,31
271,45
271,46
271,65
271,10
271,152
271,73
271,21
271,1
271,108
271,3
271,41
271,91
271,5
271,56
271,74
271,85
271,144
271,93
271,110
271,14
271,67
271,87
271,15
271,37
271,7
271,101
271,8
271,58
271,111
271,103
271,129
271,136
271,88
271,31
271,44
272,41
272,84
272,85
272,118
272,36
272,71
272,52
272,68
272,43
272,61
272,88
273,145
273,122
273,123
273,34
273,85
273,6
273,37
273,103
273,39
273,136
274,64
274,10
274,113
274,55
274,47
274,92
274,99
274,84
274,109
274,74
274,34
274,12
274,117
274,76
274,66
274,118
274,94
274,57
274,95
274,100
274,15
274,7
274,101
274,112
274,62
274,31
275,45
275,32
275,3
275,4
275,50
275,117
275,6
275,7
275,138
275,89
276,45
276,145
276,48
276,24
276,41
276,75
276,52
276,87
276,155
276,59
276,18
276,88
277,20
277,83
277,41
277,74
277,85
277,35
277,77
277,101
277,16
277,18
278,46
278,54
278,99
278,109
278,74
278,93
278,27
278,72
278,53
278,62
279,41
279,76
279,66
279,57
279,87
279,58
279,129
279,112
279,96
279,44
280,0
280,122
280,21
280,108
280,153
280,41
280,5
280,109
280,85
280,66
280,118
280,95
280,68
280,43
280,62
280,31
280,44
281,45
281,65
281,133
281,147
281,79
281,149
281,93
281,95
281,52
281,38
281,44
282,147
282,33
282,41
282,85
282,12
282,118
282,14
282,35
282,52
282,77
282,103
283,63
283,64
283,54
283,4
283,34
283,49
283,117
283,13
283,66
283,118
283,94
283,15
283,72
283,53
283,59
283,138
283,131
284,0
284,46
284,33
284,74
284,34
284,50
284,117
284,66
284,94
284,27
284,68
284,59
285,46
285,10
285,54
285,91
285,109
285,74
285,76
285,52
285,77
285,101
285,72
285,53
285,59
285,31
285,44
286,0
286,20
286,11
286,139
286,41
286,134
286,56
286,12
286,117
286,66
286,110
286,52
286,38
286,68
286,8
286,58
286,129
286,112
286,18
286,96
286,115
286,97
286,44
287,63
287,10
287,145
287,32
287,55
287,3
287,85
287,50
287,51
287,6
287,87
287,15
287,68
287,111
287,112
287,17
287,132
288,64
288,21
288,117
288,66
288,110
288,94
288,100
288,101
288,58
288,72
288,59
288,62
288,31
289,45
289,10
289,113
289,54
289,47
289,48
289,11
289,41
289,91
289,149
289,109
289,75
289,117
289,76
289,66
289,52
289,28
289,53
289,59
289,106
289,120
289,19
289,31
289,44
290,10
290,98
290,47
290,11
290,134
290,93
290,110
290,68
290,120
290,44
291,63
291,65
291,86
291,54
291,48
291,150
291,93
291,77
291,114
291,28
291,53
292,45
292,98
292,41
292,4
292,74
292,53
292,129
292,112
292,18
292,44
293,0
293,20
293,10
293,90
293,121
293,82
293,122
293,32
293,83
293,1
293,47
293,2
293,40
293,79
293,142
293,134
293,74
293,70
293,85
293,51
293,110
293,118
293,6
293,95
293,100
293,87
293,37
293,140
293,128
293,155
293,16
293,103
293,59
293,106
293,39
293,125
293,126
293,136
293,19
293,131
293,88
293,146
294,145
294,73
294,83
294,108
294,153
294,91
294,102
294,76
294,67
294,7
294,16
294,43
294,120
294,96
294,19
294,44
295,99
295,80
295,162
295,13
295,81
295,38
295,59
295,89
295,62
295,115
295,132
296,91
296,163
296,74
296,50
296,117
296,66
296,103
296,106
296,120
296,112
297,45
297,90
297,73
297,147
297,92
297,74
297,85
297,50
297,94
297,35
297,106
297,30
297,97
298,63
298,46
298,65
298,90
298,21
298,32
298,108
298,139
298,150
298,109
298,85
298,50
298,93
298,76
298,14
298,124
298,38
298,103
298,53
298,129
298,31
299,20
299,10
299,98
299,54
299,48
299,24
299,150
299,149
299,157
299,75
299,52
299,87
299,28
299,72
299,53
299,129
299,135
299,106
299,18
299,126
299,44
300,64
300,98
300,1
300,11
300,109
300,76
300,6
300,101
300,103
300,106
300,120
300,112
300,18
300,44
301,98
301,54
301,48
301,11
301,99
301,109
301,94
301,57
301,26
301,77
301,101
301,31
301,44
302,0
302,46
302,23
302,99
302,74
302,110
302,120
302,62
302,31
302,44
303,47
303,11
303,41
303,99
303,51
303,66
303,94
303,77
303,15
303,68
303,42
303,58
303,111
303,44
304,74
304,34
304,117
304,66
304,26
304,52
304,28
304,138
304,18
304,89
304,69
305,63
305,46
305,65
305,82
305,73
305,113
305,98
305,1
305,2
305,79
305,109
305,85
305,76
305,6
305,124
305,28
305,72
305,129
305,106
305,18
305,136
306,64
306,78
306,10
306,113
306,21
306,98
306,11
306,4
306,109
306,15
306,101
306,42
306,58
306,111
306,126
306,62
306,31
306,44
307,64
307,65
307,54
307,99
307,149
307,93
307,76
307,77
307,27
307,59
307,120
307,61
308,63
308,0
308,45
308,64
308,46
308,152
308,73
308,113
308,137
308,21
308,1
308,3
308,116
308,84
308,109
308,74
308,93
308,13
308,110
308,36
308,71
308,95
308,26
308,67
308,87
308,101
308,68
308,8
308,60
308,112
308,138
308,30
308,146
308,31
309,0
309,65
309,11
309,33
309,92
309,81
309,15
309,103
309,106
309,138
309,132
310,20
310,78
310,46
310,10
310,121
310,145
310,86
310,137
310,21
310,83
310,54
310,91
310,159
310,4
310,99
310,109
310,70
310,75
310,50
310,93
310,76
310,124
310,27
310,140
310,7
310,101
310,68
310,8
310,42
310,28
310,103
310,72
310,53
310,120
310,18
310,105
310,136
310,158
310,89
310,44
311,2
311,127
311,84
311,74
311,110
311,95
311,100
311,101
311,68
311,103
311,104
311,112
311,126
311,62
312,65
312,73
312,143
312,92
312,13
312,35
312,7
312,126
312,136
312,62
312,97
313,20
313,10
313,21
313,22
313,147
313,41
313,79
313,159
313,109
313,12
313,136
313,69
314,63
314,45
314,133
314,10
314,98
314,3
314,24
314,11
314,41
314,91
314,4
314,149
314,109
314,74
314,85
314,51
314,76
314,94
314,77
314,15
314,68
314,58
314,28
314,103
314,72
314,129
314,120
314,18
314,61
314,158
314,31
315,98
315,92
315,109
315,93
315,103
315,59
315,106
315,18
315,89
315,31
316,63
316,86
316,54
316,48
316,11
316,99
316,50
316,38
316,103
316,59
316,62
317,0
317,64
317,46
317,65
317,90
317,1
317,55
317,2
317,48
317,139
317,25
317,79
317,92
317,149
317,109
317,85
317,93
317,76
317,94
317,119
317,6
317,71
317,95
317,77
317,67
317,124
317,101
317,114
317,68
317,106
317,112
317,17
317,136
317,89
317,131
317,44
318,63
318,65
318,86
318,54
318,48
318,134
318,74
318,50
318,162
318,66
318,77
318,7
318,58
318,59
318,138
318,69
319,10
319,113
319,98
319,47
319,108
319,11
319,139
319,66
319,94
319,95
319,100
319,101
319,68
319,58
320,63
320,65
320,2
320,79
320,92
320,74
320,93
320,101
320,103
320,106
320,30
321,90
321,21
321,98
321,47
321,109
321,74
321,144
321,117
321,95
321,67
321,114
321,68
321,103
321,39
321,18
321,126
322,137
322,11
322,4
322,99
322,149
322,134
322,117
322,27
322,114
322,68
322,8
322,103
322,138
322,89
322,44
323,92
323,74
323,93
323,66
323,77
323,72
323,53
323,59
323,30
323,31
323,44
324,107
324,20
324,83
324,79
324,134
324,12
324,38
324,61
324,97
324,31
325,98
325,54
325,99
325,74
325,93
325,117
325,76
325,26
325,53
325,59
325,18
325,31
326,86
326,99
326,149
326,49
326,76
326,72
326,53
326,59
326,120
326,31
327,10
327,99
327,93
327,66
327,110
327,6
327,52
327,67
327,68
327,58
327,62
327,69
328,63
328,0
328,64
328,46
328,98
328,99
328,149
328,74
328,110
328,101
328,58
328,72
328,129
328,126
328,62
329,32
329,98
329,11
329,109
329,93
329,77
329,120
329,18
329,31
329,44
330,10
330,90
330,98
330,147
330,154
330,68
330,129
330,138
330,126
330,158
330,62
330,97
331,32
331,11
331,79
331,99
331,157
331,102
331,144
331,95
331,100
331,27
331,62
331,115
331,31
332,0
332,64
332,141
332,116
332,74
332,66
332,15
332,60
332,138
332,89
333,63
333,65
333,10
333,150
333,149
333,93
333,13
333,77
333,114
333,53
333,120
333,31
334,0
334,113
334,11
334,157
334,13
334,77
334,15
334,7
334,59
334,112
334,69
334,44
335,63
335,45
335,64
335,65
335,73
335,54
335,47
335,3
335,48
335,11
335,33
335,74
335,93
335,117
335,94
335,67
335,101
335,114
335,8
335,42
335,28
335,103
335,72
335,53
335,59
335,112
335,96
335,61
335,89
335,62
335,31
335,69
336,63
336,0
336,45
336,64
336,46
336,65
336,10
336,90
336,82
336,113
336,21
336,83
336,47
336,2
336,108
336,48
336,11
336,41
336,79
336,150
336,91
336,4
336,92
336,99
336,149
336,5
336,109
336,74
336,75
336,93
336,117
336,76
336,66
336,110
336,118
336,57
336,6
336,95
336,52
336,77
336,37
336,101
336,155
336,8
336,42
336,28
336,103
336,72
336,129
336,106
336,43
336,120
336,138
336,17
336,18
336,126
336,89
336,62
336,31
336,69
336,44
337,107
337,145
337,82
337,21
337,83
337,2
337,24
337,41
337,79
337,149
337,56
337,85
337,12
337,49
337,76
337,35
337,124
337,140
337,128
337,68
337,8
337,42
337,28
337,72
337,120
337,136
337,89
337,97
337,88
338,90
338,122
338,137
338,98
338,6
338,124
338,101
338,68
338,103
338,9
338,125
338,126
339,98
339,54
339,99
339,149
339,74
339,93
339,66
339,53
339,120
339,30
339,62
339,31
339,44
340,63
340,64
340,65
340,122
340,150
340,4
340,109
340,93
340,162
340,13
340,77
340,87
340,72
340,135
340,17
340,88
340,31
340,44
341,1
341,11
341,34
341,6
341,7
341,114
341,68
341,28
341,18
341,126
342,98
342,47
342,33
342,153
342,134
342,56
342,94
342,95
342,124
342,38
342,68
342,103
342,89
342,62
343,46
343,133
343,48
343,41
343,149
343,74
343,110
343,77
343,27
343,28
343,72
343,53
343,18
343,158
343,19
343,88
343,31
344,141
344,82
344,99
344,80
344,117
344,66
344,94
344,26
344,27
344,59
344,89
344,115
345,0
345,145
345,21
345,33
345,91
345,4
345,134
345,8
345,28
345,18
345,89
346,45
346,73
346,2
346,74
346,35
346,52
346,77
346,128
346,114
346,8
346,129
346,106
346,120
346,18
346,88
347,45
347,65
347,73
347,139
347,79
347,4
347,92
347,157
347,93
347,162
347,94
347,67
347,15
347,114
347,8
348,45
348,145
348,24
348,41
348,85
348,12
348,50
348,71
348,77
348,42
348,61
348,31
349,11
349,41
349,99
349,149
349,109
349,110
349,101
349,28
349,120
349,62
349,31
350,65
350,98
350,91
350,127
350,99
350,134
350,93
350,110
350,8
350,59
351,137
351,32
351,91
351,81
351,124
351,38
351,39
351,17
351,62
351,69
352,63
352,99
352,149
352,74
352,93
352,27
352,72
352,53
352,59
352,62
352,31
353,113
353,21
353,33
353,5
353,102
353,51
353,118
353,26
353,7
353,101
353,68
353,58
353,60
353,138
353,30
354,10
354,98
354,54
354,47
354,150
354,93
354,110
354,18
354,62
354,31
355,98
355,48
355,11
355,99
355,109
355,74
355,50
355,76
355,110
355,77
355,42
355,58
355,120
355,112
355,18
355,62
355,31
355,44
356,64
356,46
356,86
356,73
356,54
356,55
356,2
356,41
356,4
356,99
356,84
356,74
356,144
356,93
356,119
356,6
356,26
356,77
356,27
356,103
356,72
356,53
356,29
356,18
356,30
356,31
357,64
357,65
357,86
357,1
357,150
357,149
357,74
357,93
357,76
357,119
357,67
357,120
357,126
357,31
358,64
358,20
358,54
358,85
358,12
358,76
358,68
358,43
358,60
358,96
358,61
359,47
359,11
359,162
359,100
359,7
359,68
359,8
359,106
359,39
359,130
359,126
359,62
360,107
360,10
360,98
360,11
360,139
360,91
360,109
360,52
360,101
360,68
360,58
360,112
360,62
361,46
361,90
361,82
361,32
361,74
361,34
361,71
361,100
361,67
361,39
361,30
361,89
362,20
362,98
362,1
362,47
362,99
362,149
362,109
362,74
362,110
362,77
362,101
362,106
362,126
362,88
363,10
363,145
363,24
363,41
363,127
363,34
363,76
363,110
363,87
363,58
363,61
363,88
364,86
364,54
364,11
364,99
364,149
364,74
364,93
364,27
364,72
364,59
365,63
365,45
365,133
365,90
365,41
365,95
365,18
365,61
365,19
365,131
365,31
366,64
366,32
366,99
366,102
366,80
366,75
366,144
366,94
366,36
366,71
366,95
366,26
366,100
366,124
366,111
366,59
366,61
366,62
367,86
367,21
367,98
367,108
367,11
367,49
367,95
367,100
367,68
367,58
367,112
367,125
367,17
367,126
367,62
368,107
368,83
368,2
368,92
368,76
368,77
368,67
368,128
368,68
368,9
368,125
369,21
369,32
369,85
369,117
369,13
369,66
369,14
369,35
369,68
369,53
369,59
369,106
369,44
370,63
370,147
370,116
370,24
370,91
370,12
370,13
370,26
370,77
370,39
371,10
371,98
371,11
371,99
371,109
371,74
371,75
371,49
371,110
371,100
371,101
371,58
371,126
371,62
371,31
372,11
372,41
372,99
372,74
372,76
372,6
372,27
372,37
372,155
372,18
373,54
373,40
373,24
373,41
373,91
373,157
373,49
373,76
373,66
373,52
373,27
373,101
373,42
373,53
373,129
373,59
373,88
374,0
374,64
374,46
374,10
374,73
374,137
374,21
374,98
374,1
374,2
374,11
374,33
374,41
374,79
374,4
374,92
374,99
374,109
374,74
374,93
374,51
374,76
374,94
374,35
374,6
374,26
374,67
374,27
374,101
374,114
374,42
374,111
374,103
374,120
374,9
374,161
374,125
374,30
374,62
374,97
374,44
375,45
375,40
375,150
375,91
375,75
375,76
375,128
375,28
375,59
375,18
376,63
376,0
376,20
376,137
376,83
376,47
376,139
376,56
376,74
376,13
376,14
376,35
376,67
376,140
376,106
376,39
376,18
376,19
376,69
377,46
377,73
377,116
377,123
377,56
377,12
377,93
377,13
377,35
377,95
377,114
377,111
377,103
377,72
377,59
377,120
377,112
377,17
377,136
377,62
377,97
378,63
378,0
378,45
378,21
378,98
378,74
378,13
378,67
378,103
378,18
378,136
378,69
378,44
379,54
379,48
379,24
379,41
379,74
379,75
379,119
379,129
379,59
379,18
379,158
379,31
380,64
380,46
380,98
380,1
380,99
380,149
380,74
380,93
380,87
380,101
380,68
380,58
380,59
380,112
380,18
380,158
380,31
381,63
381,113
381,55
381,147
381,154
381,153
381,41
381,92
381,5
381,76
381,118
381,101
381,120
381,44
382,46
382,11
382,99
382,74
382,117
382,76
382,27
382,42
382,138
382,62
382,69
383,63
383,64
383,46
383,48
383,150
383,92
383,74
383,80
383,93
383,30
383,131
384,46
384,10
384,98
384,48
384,24
384,41
384,109
384,74
384,76
384,101
384,129
384,59
384,126
384,62
385,65
385,10
385,98
385,48
385,99
385,109
385,74
385,110
385,94
385,100
385,101
385,58
386,10
386,98
386,55
386,2
386,79
386,110
386,95
386,28
386,125
386,136
387,91
387,74
387,50
387,93
387,52
387,67
387,42
387,53
387,59
387,31
388,11
388,25
388,102
388,80
388,66
388,94
388,100
388,27
388,120
388,62
388,31
389,48
389,11
389,41
389,4
389,99
389,134
389,49
389,76
389,77
389,67
389,27
389,101
389,129
389,59
389,69
389,44
390,10
390,98
390,47
390,41
390,99
390,109
390,74
390,144
390,49
390,66
390,87
390,101
390,28
390,59
390,120
390,125
390,18
390,89
390,88
390,31
391,46
391,32
391,33
391,4
391,99
391,149
391,50
391,93
391,76
391,53
391,43
391,31
391,44
392,86
392,47
392,48
392,49
392,93
392,110
392,120
392,18
392,158
392,31
393,63
393,98
393,33
393,91
393,80
393,34
393,66
393,81
393,101
393,111
394,64
394,65
394,82
394,73
394,21
394,2
394,108
394,11
394,139
394,79
394,4
394,149
394,74
394,117
394,6
394,71
394,15
394,140
394,68
394,8
394,111
394,30
394,131
394,62
394,44
395,0
395,64
395,141
395,46
395,121
395,82
395,122
395,98
395,1
395,127
395,123
395,56
395,102
395,80
395,34
395,50
395,81
395,94
395,36
395,95
395,100
395,7
395,101
395,151
395,38
395,68
395,58
395,104
395,9
395,112
395,138
395,130
395,61
395,30
395,89
395,62
396,10
396,33
396,142
396,91
396,74
396,93
396,52
396,28
396,30
396,62
397,0
397,45
397,20
397,46
397,90
397,137
397,83
397,48
397,24
397,11
397,41
397,91
397,149
397,134
397,74
397,75
397,85
397,12
397,76
397,52
397,77
397,87
397,155
397,42
397,28
397,129
397,18
397,19
397,88
397,69
398,0
398,64
398,41
398,51
398,87
398,42
398,58
398,28
398,129
398,59
398,18
398,69
399,65
399,54
399,47
399,108
399,11
399,99
399,50
399,93
399,27
399,155
399,114
399,42
399,103
399,72
399,59
399,120
399,138
399,18
399,30
399,89
399,31
400,10
400,86
400,113
400,21
400,54
400,147
400,47
400,11
400,41
400,79
400,99
400,149
400,84
400,109
400,49
400,93
400,94
400,57
400,77
400,100
400,101
400,120
400,125
400,96
400,62
401,46
401,54
401,11
401,99
401,74
401,49
401,117
401,66
401,68
401,43
401,62
401,31
401,69
401,44
402,98
402,99
402,134
402,56
402,50
402,100
402,112
402,62
402,31
402,69
403,63
403,64
403,122
403,32
403,116
403,11
403,34
403,8
403,19
403,89
404,164
404,46
404,90
404,150
404,49
404,93
404,7
404,53
404,39
404,61
405,0
405,45
405,64
405,65
405,121
405,32
405,150
405,4
405,92
405,99
405,34
405,117
405,66
405,81
405,94
405,57
405,26
405,67
405,7
405,42
405,72
405,59
405,18
405,136
405,31
406,22
406,139
406,84
406,75
406,12
406,110
406,95
406,101
406,17
406,130
406,97
407,133
407,134
407,84
407,102
407,34
407,51
407,35
407,6
407,95
407,28
407,19
408,0
408,64
408,21
408,98
408,92
408,144
408,93
408,120
408,125
408,44
409,64
409,10
409,11
409,41
409,74
409,93
409,110
409,101
409,30
409,31
410,63
410,20
410,21
410,150
410,92
410,99
410,74
410,93
410,76
410,35
410,77
410,125
410,136
410,30
410,131
410,31
410,44
411,86
411,21
411,54
411,147
411,40
411,24
411,154
411,144
411,49
411,162
411,76
411,119
411,57
411,26
411,67
411,53
411,59
411,112
411,31
412,145
412,48
412,40
412,154
412,153
412,150
412,160
412,49
412,76
412,119
412,52
412,77
412,27
412,114
412,53
412,59
412,31
412,44
413,64
413,141
413,21
413,11
413,34
413,117
413,66
413,94
413,68
413,8
413,112
413,89
414,46
414,48
414,149
414,74
414,52
414,77
414,114
414,68
414,58
414,120
414,44
415,46
415,98
415,33
415,109
415,12
415,76
415,13
415,95
415,87
415,38
415,8
415,115
416,21
416,32
416,11
416,99
416,34
416,50
416,117
416,13
416,66
416,26
416,100
416,15
416,7
416,101
416,68
416,104
416,112
416,138
416,136
416,89
417,33
417,4
417,92
417,13
417,114
417,53
417,30
417,89
417,31
417,44
418,20
418,90
418,145
418,137
418,22
418,85
418,51
418,14
418,36
418,37
418,111
418,9
418,17
418,97
419,137
419,98
419,149
419,51
419,110
419,101
419,114
419,58
419,17
419,62
419,146
420,0
420,64
420,152
420,11
420,117
420,94
420,87
420,7
420,18
420,62
421,12
421,76
421,66
421,77
421,67
421,124
421,42
421,72
421,96
421,31
422,20
422,46
422,21
422,147
422,79
422,4
422,109
422,85
422,144
422,93
422,76
422,66
422,95
422,27
422,155
422,68
422,42
422,58
422,120
422,30
422,131
422,62
422,31
422,44
423,98
423,54
423,2
423,79
423,150
423,99
423,74
423,85
423,76
423,101
423,53
423,59
423,131
423,88
423,31
424,10
424,113
424,98
424,47
424,108
424,11
424,79
424,109
424,49
424,110
424,94
424,95
424,100
424,101
424,68
424,58
424,126
424,62
425,63
425,73
425,85
425,118
425,6
425,15
425,103
425,17
425,136
425,30
426,98
426,11
426,99
426,149
426,74
426,67
426,68
426,59
426,120
426,62
427,73
427,32
427,143
427,56
427,34
427,50
427,81
427,95
427,38
427,115
428,113
428,47
428,79
428,150
428,99
428,110
428,101
428,130
428,126
428,96
428,61
428,62
429,107
429,10
429,113
429,47
429,108
429,11
429,134
429,109
429,49
429,95
429,101
429,42
429,58
429,126
429,62
429,44
430,145
430,1
430,47
430,33
430,91
430,76
430,35
430,95
430,58
430,103
430,112
430,125
430,18
430,62
430,132
430,44
431,63
431,98
431,48
431,11
431,99
431,74
431,93
431,76
431,68
431,72
431,120
431,31
432,46
432,48
432,85
432,77
432,128
432,72
432,59
432,120
432,18
432,158
432,88
432,31
432,44
433,10
433,137
433,48
433,11
433,25
433,149
433,157
433,13
433,110
433,118
433,15
433,8
433,17
433,18
433,96
434,46
434,32
434,54
434,93
434,118
434,26
434,37
434,7
434,129
434,59
434,120
435,21
435,98
435,99
435,74
435,50
435,6
435,26
435,7
435,101
435,28
435,18
435,61
435,62
436,46
436,41
436,150
436,99
436,85
436,93
436,36
436,77
436,87
436,103
436,129
436,31
437,10
437,98
437,11
437,149
437,74
437,49
437,66
437,110
437,72
437,31
437,44
438,113
438,47
438,48
438,11
438,99
438,109
438,110
438,101
438,68
438,62
439,46
439,48
439,99
439,109
439,93
439,76
439,59
439,18
439,62
439,31
439,44
440,64
440,65
440,133
440,90
440,21
440,4
440,85
440,144
440,117
440,66
440,95
440,26
440,67
440,128
440,72
440,44
441,64
441,65
441,86
441,150
441,49
441,66
441,27
441,53
441,59
441,120
441,138
441,18
441,31
442,64
442,10
442,116
442,11
442,4
442,99
442,34
442,26
442,7
442,60
442,138
442,18
442,44
443,107
443,45
443,64
443,20
443,98
443,23
443,108
443,75
443,6
443,95
443,135
443,106
443,112
444,46
444,147
444,47
444,41
444,79
444,99
444,149
444,93
444,94
444,71
444,103
444,59
444,30
444,31
445,63
445,141
445,46
445,90
445,2
445,34
445,144
445,93
445,14
445,27
445,72
445,59
445,104
445,18
445,31
445,69
446,107
446,10
446,82
446,113
446,83
446,54
446,47
446,108
446,48
446,41
446,149
446,109
446,49
446,76
446,110
446,119
446,95
446,26
446,77
446,101
446,58
446,72
446,53
446,59
446,112
446,126
446,158
446,19
446,62
446,97
446,88
446,31
447,10
447,145
447,25
447,4
447,109
447,70
447,75
447,85
447,49
447,66
447,27
447,68
447,42
447,59
447,112
447,30
447,69
448,0
448,64
448,141
448,65
448,133
448,145
448,21
448,83
448,143
448,5
448,144
448,117
448,13
448,26
448,87
448,7
448,8
448,28
448,138
448,18
448,136
448,89
449,63
449,107
449,0
449,64
449,46
449,65
449,10
449,73
449,113
449,98
449,2
449,108
449,11
449,33
449,92
449,109
449,74
449,85
449,12
449,93
449,76
449,13
449,66
449,110
449,118
449,67
449,124
449,101
449,28
449,103
449,53
449,129
449,106
449,120
449,18
449,126
449,62
449,97
449,88
449,31
449,44
450,46
450,11
450,99
450,109
450,74
450,50
450,101
450,68
450,18
450,62
451,63
451,0
451,64
451,21
451,41
451,91
451,4
451,99
451,76
451,13
451,66
451,52
451,77
451,114
451,28
451,129
451,120
451,18
451,136
451,30
451,89
451,62
451,69
452,63
452,64
452,46
452,156
452,98
452,2
452,11
452,4
452,92
452,99
452,134
452,74
452,12
452,93
452,118
452,52
452,60
452,29
452,88
452,31
453,47
453,3
453,48
453,153
453,76
453,66
453,110
453,128
453,106
453,112
453,146
454,11
454,99
454,109
454,34
454,66
454,94
454,67
454,38
454,138
454,62
455,63
455,86
455,11
455,134
455,76
455,66
455,28
455,53
455,136
455,89
455,44
456,21
456,22
456,2
456,11
456,4
456,34
456,117
456,66
456,81
456,26
456,77
456,67
456,42
456,103
456,62
456,115
456,69
457,0
457,45
457,141
457,32
457,11
457,33
457,4
457,49
457,117
457,162
457,13
457,57
457,26
457,53
457,59
457,115
457,44
458,64
458,65
458,98
458,99
458,149
458,75
458,110
458,77
458,42
458,44
459,64
459,46
459,21
459,98
459,11
459,4
459,99
459,74
459,93
459,67
459,17
459,31
460,46
460,98
460,47
460,99
460,149
460,93
460,117
460,27
460,103
460,62
461,63
461,65
461,73
461,137
461,21
461,83
461,37
461,140
461,103
461,106
461,136
462,0
462,45
462,64
462,20
462,46
462,10
462,137
462,83
462,48
462,11
462,33
462,41
462,79
462,91
462,4
462,92
462,99
462,157
462,134
462,109
462,56
462,74
462,12
462,76
462,110
462,6
462,77
462,124
462,101
462,38
462,72
462,129
462,106
462,120
462,138
462,17
462,18
462,62
462,88
462,31
462,69
462,44
463,46
463,10
463,98
463,47
463,11
463,134
463,109
463,101
463,72
463,126
464,0
464,137
464,21
464,99
464,117
464,94
464,52
464,87
464,68
464,28
464,18
464,31
464,69
465,10
465,11
465,99
465,109
465,144
465,76
465,37
465,101
465,58
465,18
465,62
465,31
465,44
466,45
466,46
466,90
466,21
466,25
466,56
466,80
466,85
466,14
466,6
466,67
466,53
466,106
466,112
466,17
466,61
466,19
466,69
467,46
467,90
467,1
467,47
467,109
467,50
467,103
467,59
467,112
467,62
467,31
468,63
468,64
468,46
468,65
468,54
